506		1.0		1010	1010	1015	1015	0		0		50  0	0		0.4			0.6			200.0	300.0	3		1		0.25	2.0		0.01	0.9		1.1		0.9		1.1		0.9		1.1		0.9		1.1		-1.0	-1.0	0.3		0.95	0.1		0.8		ent_brk_blood   			blood_armour  			blood_armour_heavy  	blood_stab_uw			0.8			1.0		BulletSmall				ArmorBullet				ArmorBullet


##############																																	
# VEHICLE_HEAVY																																		
##############																																	
																																				
# SMALL																																			
401		1.0		1010	1010	1015	1015	0		0		50  0	0		0.2			0.5			200.0	300.0	2		0		0.55	0.8		0.01	0.6		0.7		0.6		0.7		0.2		0.4		0.2		0.4		-1.0	-1.0	0.3		0.05	0.8		0.8		blood_chopper  			blood_armour  			blood_armour_heavy  	blood_stab_uw			0.15		1.0		BulletSmall				ArmorBullet				ArmorBullet
801		1.0		1010	1010	1015	1015	0		0		50  0	0		0.2			0.5			200.0	300.0	2		0		0.55	0.8		0.01	0.6		0.7		0.6		0.7		0.2		0.4		0.2		0.4		-1.0	-1.0	0.3		0.05	0.8		0.8		blood_chopper   		blood_armour  			blood_armour_heavy  	blood_stab_uw			0.15		1.0		BulletSmall				ArmorBullet				ArmorBullet
																																				
# MEDIUM																																		
402		1.0		1010	1010	1015	1015	0		0		50  0	0		0.3			0.6			200.0	300.0	2		1		0.55	0.8		0.01	0.75	0.9		0.75	0.9		0.3		0.5		0.3		0.6		-1.0	-1.0	0.3		0.05	0.8		0.8		blood_chopper   		blood_armour  			blood_armour_heavy  	blood_stab_uw			0.4			1.0		BulletSmall				ArmorBullet				ArmorBullet
802		1.0		1010	1010	1015	1015	0		0		50  0	0		0.3			0.6			200.0	300.0	2		1		0.55	0.8		0.01	0.75	0.9		0.75	0.9		0.3		0.5		0.3		0.6		-1.0	-1.0	0.3		0.05	0.8		0.8		blood_chopper   		blood_armour  			blood_armour_heavy  	blood_stab_uw			0.4			1.0		BulletSmall				ArmorBullet				ArmorBullet
																																				
# LARGE																																			
403		1.0		1010	1010	1015	1015	0		0		50  0	0		0.4			0.7			200.0	300.0	3		1		0.55	0.8		0.01	0.9		1.1		0.9		1.1		0.3		0.6		0.4		0.7		-1.0	-1.0	0.3		0.05	0.8		0.8		blood_chopper   		blood_armour  			blood_armour_heavy  	blood_stab_uw			0.6			1.0		BulletLarge				ArmorBullet				ArmorBullet
803		1.0		1010	1010	1015	1015	0		0		50  0	0		0.4			0.7			200.0	300.0	3		1		0.55	0.8		0.01	0.9		1.1		0.9		1.1		0.3		0.6		0.4		0.7		-1.0	-1.0	0.3		0.05	0.8		0.8		blood_chopper  			blood_armour  			blood_armour_heavy  	blood_stab_uw			0.6			1.0		BulletLarge				ArmorBullet				ArmorBullet
																																				
# NECK																																			
404		1.0		1010	1010	1015	1015	0		0		50  0	0		0.7			0.8			200.0	300.0	4		2		0.55	0.8		0.01	0.9		1.1		0.9		1.1		0.4		0.6		0.5		0.8		-1.0	-1.0	0.3		0.05	0.8		0.8		blood_throat   		blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		BulletSmall				ArmorBullet				ArmorBullet
804		1.0		1010	1010	1015	1015	0		0		50  0	0		0.7			0.8			200.0	300.0	4		2		0.55	0.8		0.01	0.9		1.1		0.9		1.1		0.4		0.6		0.5		0.8		-1.0	-1.0	0.3		0.05	0.8		0.8		blood_throat   		blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		BulletSmall				ArmorBullet				ArmorBullet
																																				
# HEADSHOT																																		
405		1.0		1010	1010	1015	1015	0		0		50  0	0		0.7			0.8			200.0	300.0	4		2		0.55	0.8		0.01	0.6		1.8		1.2		1.8		0.6		1.8		1.2		1.8		-1.0	-1.0	0.3		0.01	0.5		0.5		blood_throat   		blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		BulletLarge				ArmorBullet				ArmorBullet
805		1.0		1010	1010	1015	1015	0		0		50  0	0		0.7			0.8			200.0	300.0	4		2		0.55	0.8		0.01	0.6		1.8		1.2		1.8		0.6		1.8		1.2		1.8		-1.0	-1.0	0.3		0.01	0.5		0.5		blood_throat   		blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		BulletLarge				ArmorBullet				ArmorBullet
																																				
# THIGH																																			
406		1.0		1010	1010	1015	1015	0		0		50  0	0		0.4			0.6			200.0	300.0	3		1		0.55	0.8		0.01	0.9		1.1		0.9		1.1		0.3		0.5		0.3		0.6		-1.0	-1.0	0.3		0.05	0.8		0.8		blood_chopper   		blood_armour  			blood_armour_heavy  	blood_stab_uw			0.8			1.0		BulletSmall				ArmorBullet				ArmorBullet
806		1.0		1010	1010	1015	1015	0		0		50  0	0		0.4			0.6			200.0	300.0	3		1		0.55	0.8		0.01	0.9		1.1		0.9		1.1		0.3		0.5		0.3		0.6		-1.0	-1.0	0.3		0.05	0.8		0.8		blood_chopper   		blood_armour  			blood_armour_heavy  	blood_stab_uw			0.8			1.0		BulletSmall				ArmorBullet				ArmorBullet
																																				
																																				
##############																																	
# SHOTGUN																																		
##############																																	
																																				
# NORMAL																																		
108		1.0		1010	1010	1015	1015	0		0		50  0	0		0.4			0.7			200.0	300.0	3		1		0.25	2.0		0.01	0.9		1.1		0.9		1.1		0.9		1.1		0.9		1.1		-1.0	-1.0	0.3		0.05	0.8		0.8		blood_chopper   	blood_armour  			blood_armour_heavy  	blood_stab_uw			1.3			1.0		ShotgunLarge			ArmorBullet				ArmorBullet
508		1.0		1010	1010	1015	1015	0		0		50  0	0		0.4			0.7			200.0	300.0	3		1		0.25	2.0		0.01	0.9		1.1		0.9		1.1		0.9		1.1		0.9		1.1		-1.0	-1.0	0.3		0.05	0.8		0.8		ent_sht_gloopy_liquid  	blood_armour  			blood_armour_heavy  	blood_stab_uw			1.3			1.0		ShotgunLarge			ArmorBullet				ArmorBullet
																																				
																																				
##############																																		
# SNIPER																																		
##############																																		
																																				
# NORMAL																																		
201		1.0		1010	1010	1015	1015	0		0		50  0	0		0.3			0.75		200.0	250.0	0		0		0.25	2.0		0.01	1.2		1.8		1.2		1.8		1.2		1.8		1.2		1.8		-1.0	-1.0	0.3		0.01	0.5		0.5		blood_stab    	blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		ShotgunSmall3				BulletSmall				BulletSmall
701		1.0		1010	1010	1015	1015	0		0		50  0	0		0.3			0.75		200.0	250.0	0		0		0.25	2.0		0.01	1.2		1.8		1.2		1.8		1.2		1.8		1.2		1.8		-1.0	-1.0	0.3		0.01	0.5		0.5		blood_stab    	blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		ShotgunSmall3				BulletSmall				BulletSmall
																																				
# HEADSHOT																																		
202		1.0		1010	1010	1015	1015	0		0		50  0	0		1.0			1.0		200.0	250.0	0		0		0.25	2.0		0.01	1.2		1.8		1.2		1.8		1.2		1.8		1.2		1.8		-1.0	-1.0	0.3		0.01	0.5		0.5		blood_throat            blood_armour  			blood_armour_heavy  	blood_stab_uw			1.2			1.0		ShotgunSmall2				BulletSmall				BulletSmall
702		1.0		1010	1010	1015	1015	0		0		50  0	0		1.0			1.0		200.0	250.0	0		0		0.25	2.0		0.01	1.2		1.8		1.2		1.8		1.2		1.8		1.2		1.8		-1.0	-1.0	0.3		0.01	0.5		0.5		ent_sht_gloopy_liquid  	 blood_armour		    blood_armour_heavy  	blood_stab_uw			1.2			1.0		ShotgunSmall2				BulletSmall				BulletSmall
																																				
																																				
##############																																	
# RUBBERGUN	/ STUNGUN																																	
##############																																	
																																				
295		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		200.0	250.0	0		0		0.25	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		bul_rubber_dust			bul_rubber_dust			bul_rubber_dust			-   					0.0			1.0		-						-						-
795		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		200.0	250.0	0		0		0.25	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		bul_rubber_dust			bul_rubber_dust			bul_rubber_dust			-   					0.0			1.0		-						-						-
																																				
301		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		200.0	250.0	0		0		0.25	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		blood_stungun			blood_stungun			bul_stungun				-   					0.0			1.0		-						-						-
601		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		200.0	250.0	0		0		0.25	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		blood_stungun			blood_stungun			bul_stungun				-   					0.0			1.0		-						-						-


##############																																	
# CLOWN / ALIEN																																
##############																																	
																																				
900		1.0		0		0		0		0		0		0		206 44	204		0.3			0.75		100.0	250.0	0		0		0.25	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		scr_clown_bul			-						-						-   					0.0			1.0		-						-						-
950		1.0		0		0		0		0		0		0		0  	139	185		0.3			0.75		100.0	250.0	0		0		0.25	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		scr_alien_impact_bul	-						-						-   					0.0			1.0		-						-						-
																																				
																																			
BLOODFX_ENTRY_INFO_END																															
																																				
																																				
																																				
																																				
BLOODFX_EXIT_INFO_START																															
																																				
#####################################################################################################################################################################################################################################################################################################################################################################################################################################################################
#				DECALS --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------->		PARTICLE EFFECTS -------------------------------------------------------------------------------------->	PED DAMAGE EFFECTS -------------------------------------------------->	#
# ID	PROB	SPLAT DCL ID	SPRAY DCL ID	MIST DCL ID		COL_TINT		SPRAY		MIST		LOD RANGE		NUM PROBES		PROBE	PROBE	PROBE	 SIZE A HI 		 SIZE A LO		 SIZE B HI		 SIZE B LO		---LIFE----		FADEIN	------GROWTH-------		FX_SYSTEM				FX_SYSTEM				FX_SYSTEM				FX_SYSTEM				SIZE_EVO	PROB	BLOOD_DAMAGE_NAME	BLOOD_DAMAGE_NAME		BLOOD_DAMAGE_NAME	#
#				NORM	SOAK	NORM	SOAK	NORM	SOAK	R   G	B		DOT_THRESH	THRESH		HI		LO		HI		LO		VARITN	DISTA	DISTB	MIN		MAX		MIN		MAX		MIN		MAX		MIN		MAX		MIN		MAX				TIME	MIN		MAX								BODY ARMOUR				HEAVY ARMOUR			UNDERWATER														BODY ARMOUR				HEAVY ARMOUR		#
#####################################################################################################################################################################################################################################################################################################################################################################################################################################################################
																																																																	
##############																																	
# FIREARMS																																		
##############																																	
																																				
# SMALL																																			
001		1.0		1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.05		400.0	400.0	1		1		0.05	6.0 	6.0		0.4		0.8		0.7		1.5		0.4		0.8		0.7		1.5		-1.0	-1.0	0.3		0.01	0.5		0.5		blood_melee_blunt		blood_melee_blunt	  -   					-   					1.3			1.0		-       				-						-
002		1.0		1010	1010	1015	1015	1017	1017	50  0	0		0.1			0.2			400.0	400.0	1		1		0.07	6.0		6.0		0.4		0.9		0.7		1.5		0.4		0.9		0.7		1.5		-1.0	-1.0	0.3		0.01	0.5		0.5		blood_melee_blunt		blood_melee_blunt	  -   					-   					1.3			1.0		-	        			-						-
																																				
# MEDIUM																																		
102		1.0		1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.07		400.0	400.0	2		1		0.2		6.0		6.0		0.4		0.9		0.7		1.5		0.4		0.9		0.7		1.5		-1.0	-1.0	0.3		0.01	0.5		0.5		blood_melee_blunt		blood_melee_blunt     -   					-   					1.5			1.0		BulletLarge				-						-
502		1.0		1010	1010	1015	1015	1017	1017	50  0	0		0.3			0.3			400.0	400.0	2		1		0.3		6.0		6.0		0.7		1.1		0.7		1.5		0.7		1.1		0.7		1.5		-1.0	-1.0	0.3		0.01	0.5		0.5		blood_melee_blunt		blood_melee_blunt	  -   					-   					1.5			1.0		BulletLarge				-						-
																																				
# LARGE																																			
103		1.0		1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.1			400.0	400.0	3		1		0.2		6.0 	6.0		0.4		1.1		0.7		1.9		0.6		1.1		1.0		1.9		-1.0	-1.0	0.3		0.01	0.5		0.5		blood_headshot						-   					-   					-   					1.0			1.0		ShotgunSmall2				-						-
503		1.0		1010	1010	1015	1015	1017	1017	50  0	0		0.3			0.3			400.0	400.0	3		1		0.3		6.0		6.0		0.7		1.4		1.0		1.9		0.7		1.4		1.0		1.9		-1.0	-1.0	0.3		0.01	0.5		0.5		blood_headshot						-   					-   					-   					1.0			1.0		ShotgunSmall2				-						-
																																				
# NECK																																				
104		1.0		1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.07		400.0	400.0	4		1		0.2		6.0		6.0		0.4		1.1		0.7		1.5		0.4		1.1		0.7		1.5		-1.0	-1.0	0.3		0.01	0.5		0.5		blood_headshot  						-   					-   					-   					0.6			1.0		BulletLarge				-						-
504		1.0		1010	1010	1015	1015	1017	1017	50  0	0		0.3			0.2			400.0	400.0	4		1		0.3		6.0		6.0		0.4		1.4		0.7		1.5		0.4		1.4		0.7		1.5		-1.0	-1.0	0.3		0.01	0.5		0.5		blood_headshot  						-   					-   					-   					0.6			1.0		BulletLarge				-						-
																																			
# HEADSHOT																																			
105		1.0		1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.05		400.0	400.0	5		3		0.2		6.0		6.0		0.4		1.2		1.2		1.5		0.4		1.2		0.7		1.5		-1.0	-1.0	0.3		0.01	0.2		0.3		blood_headshot						-   					-   					-   					0.9			1.0		ShotgunCustom		-						-
505		1.0		1010	1010	1015	1015	1017	1017	50  0	0		0.1			0.2			400.0	400.0	5		3		0.3		6.0		6.0		0.5		1.6		1.2		1.9		0.6		1.6		1.1		1.9		-1.0	-1.0	0.3		0.01	0.2		0.3		ent_sht_gloopy_liquid						-   					-   					-   					0.9			1.0		ShotgunCustom		-						-
																																				
# THIGH																																				
106		1.0		1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.1			400.0	400.0	3		2		0.2		6.0	    6.0		0.4		0.7		0.7		1.3		0.4		0.7		0.7		1.5		-1.0	-1.0	0.3		0.01	0.5		0.5		blood_melee_blunt		blood_melee_blunt		-   					-   					1.1			1.0		ShotgunSmall2				-						-
506		1.0		1010	1010	1015	1015	1017	1017	50  0	0		0.3			0.3			400.0	400.0	3		2		0.3		6.0		6.0		0.5		1.2		0.7		1.3		0.7		1.2		0.8		1.5		-1.0	-1.0	0.3		0.01	0.5		0.5		blood_melee_blunt		blood_melee_blunt       -   					-   					1.1			1.0		ShotgunSmall2				-						-
																																				
																																				
##############																																			
# SHOTGUN																																			
##############																																			
																																				
# NORMAL																																		
108		1.0		1010	1010	1015	1015	1017	1017	70  0	0		0.0			0.05		400.0	400.0	5		3		0.2		6.0		6.0		0.4		1.2		1.2		1.5		0.4		1.2		0.7		1.5		-1.0	-1.0	0.3		0.01	0.5		0.2		blood_throat   	blood_armour  			blood_armour_heavy  	blood_stab_uw			4.3			1.0		ShotgunLarge			ShotgunLarge			ShotgunLarge
508		1.0		1010	1010	1015	1015	1017	1017	70  0	0		0.0			0.05		400.0	400.0	5		3		0.2		6.0		6.0		0.4		1.2		1.2		1.5		0.4		1.2		0.7		1.5		-1.0	-1.0	0.3		0.01	0.5		0.2		blood_throat   	blood_armour  			blood_armour_heavy  	blood_stab_uw			4.3			1.0		ShotgunLarge			ShotgunLarge			ShotgunLarge
																																				
# HEADSHOT																																		
109		1.0		1010	1010	1015	1015	1017	1017	70  0	0		0.0			0.05		400.0	400.0	5		3		0.2		6.0		6.0		0.4		1.2		1.2		1.5		0.4		1.2		0.7		1.5		-1.0	-1.0	0.3		0.01	0.5		0.2		blood_chopper   	blood_armour  			blood_armour_heavy  	blood_stab_uw			4.3			1.0		ShotgunSmallMonolithic			ShotgunSmallMonolithic			ShotgunSmallMonolithic
509		1.0		1010	1010	1015	1015	1017	1017	70  0	0		0.0			0.05		400.0	400.0	5		3		0.2		6.0		6.0		0.4		1.2		1.2		1.5		0.4		1.2		0.7		1.5		-1.0	-1.0	0.3		0.01	0.5		0.2		blood_chopper   	blood_armour  			blood_armour_heavy  	blood_stab_uw			4.3			1.0		ShotgunSmallMonolithic			ShotgunSmallMonolithic			ShotgunSmallMonolithic
																																				
																																				
##############																																			
# SNIPER																																			
##############																																			
																																				
# NORMAL																																			
201		1.0		1010	1010	1015	1015	1017	1017	50  0	0		0.3			0.15		1000.0	2000.0	4		1		0.05	3.0		4.0		0.9		1.2		1.3		1.9		0.9		1.3		1.3		1.9		-1.0	-1.0	0.3		0.01	0.5		0.5		blood_headshot				-   					-   					-   					0.4			1.0		ShotgunLarge				-						-
701		1.0		1010	1010	1015	1015	1017	1017	50  0	0		0.3			0.15		1000.0	2000.0	4		1		0.05	3.0		4.0		1.3		1.4		1.6		2.0		1.2		1.4		1.6		2.0		-1.0	-1.0	0.3		0.01	0.5		0.5		blood_headshot				-   					-   					-   					0.4			1.0		ShotgunLarge				-						-
																																				
# HEADSHOT																																			
202		1.0		1010	1010	1015	1015	1017	1017	50  0	0		0.3			0.05		1000.0	2000.0	4		1		0.1		3.0		4.0		1.0		1.3		1.4		1.9		1.0		1.3		1.4		1.9		-1.0	-1.0	0.3		0.01	0.5		0.5		ent_sht_gloopy_liquid	-   					-   					-   					0.9			1.0		ShotgunCustom				-						-
702		1.0		1010	1010	1015	1015	1017	1017	50  0	0		0.3			0.05		1000.0	2000.0	4		1		0.1		3.0		4.0		1.0		1.3		1.4		1.9		1.0		1.3		1.4		1.9		-1.0	-1.0	0.3		0.01	0.5		0.5		ent_sht_gloopy_liquid	-   					-   					-   					0.9			1.0		ShotgunCustom				-						-


##############																																	
# CLOWN / ALIEN																																
##############																																	
																																				
900		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		10.0	25.0	0		0		0.25	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		-						-						-						-   					0.0			1.0		-						-						-
950		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		10.0	25.0	0		0		0.25	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		-						-						-						-   					0.0			1.0		-						-						-


BLOODFX_EXIT_INFO_END

